city,name,latitude,longitude,type
quebec_city,Tour d'observation,46.8395831,-71.2092491,viewpoint
quebec_city,Maurice Duplessis,46.8080767,-71.2139074,artwork
quebec_city,L'Homme-Rivière,46.8130359,-71.2082879,artwork
quebec_city,Des Lettres,46.8135083,-71.2236469,artwork
quebec_city,Monument en hommage aux femmes en politique,46.8083695,-71.2134296,artwork
quebec_city,Les muses,46.8122593,-71.2140798,artwork
quebec_city,Le quatuor d'airain,46.8099885,-71.2155520,artwork
quebec_city,Centre national de conservation et d'études des collections,46.8028335,-71.2755824,museum
quebec_city,Maison Alphonse-Desjardins,46.8094170,-71.1820603,museum
quebec_city,Belvédère de Tequenonday,46.7597804,-71.2674772,viewpoint
quebec_city,Les Ados De Mio,46.8061831,-71.2263057,artwork
quebec_city,Volière à papillon,46.8399791,-71.2107900,attraction
quebec_city,Musée de la Civilisation de Québec,46.8151739,-71.2023007,museum
quebec_city,Juana Azurduy de Padilla,46.8196461,-71.2165620,artwork
quebec_city,José Martí,46.8196706,-71.2160376,artwork
quebec_city,Miguel Grau,46.8197881,-71.2165337,artwork
quebec_city,Juan Montalvo,46.8199602,-71.2159827,artwork
quebec_city,José Gervasio Artigas,46.8200737,-71.2164805,artwork
quebec_city,La halte dans la forêt,46.8090616,-71.2135342,artwork
quebec_city,Mahtma Ghandhi,46.8094265,-71.2116220,artwork
quebec_city,Cadran Solaire,46.7801056,-71.2751846,attraction
quebec_city,Base d'Etalonnage Pour Télémètres,46.7781303,-71.2730450,attraction
quebec_city,Point de vue - Les 3 Sommets,46.9412100,-71.2531070,viewpoint
quebec_city,Quai des Cageux,46.7552847,-71.2717004,viewpoint
quebec_city,Point de vue - Au bout,46.9425264,-71.2457932,viewpoint
quebec_city,Maison des Jésuites de Sillery,46.7684936,-71.2580290,attraction
quebec_city,De l’eau sur le feu,46.8727905,-71.1742986,artwork
quebec_city,La Rencontre,46.8594145,-71.2660022,artwork
quebec_city,ViewPoint,46.8839282,-71.1068659,viewpoint
quebec_city,Porte Prescott,46.8132280,-71.2043001,attraction
quebec_city,Observatoire de la Capitale,46.8080134,-71.2177585,attraction
quebec_city,Méduse,46.8127770,-71.2211421,attraction
quebec_city,Musée des plaines d'Abraham,46.8070268,-71.2128445,museum
quebec_city,La Fresque du peuple wendat,46.8557147,-71.3554412,artwork
quebec_city,Musée Huron-Wendat,46.8570067,-71.3579901,museum
quebec_city,Capt. Bernier,46.8116167,-71.1878956,artwork
quebec_city,Pavillon Pierre-Lassonde,46.8008750,-71.2253618,museum
quebec_city,Statue Tortue,46.8652718,-71.3564377,artwork
quebec_city,Albert Gilles musée du cuivre,46.9524514,-71.0425307,museum
quebec_city,Pavillon des eaux douces et salées,46.7507952,-71.2883867,attraction
quebec_city,Espace Félix Leclerc,46.8755541,-71.0946848,museum
quebec_city,Statue Roger Lemelin,46.8069444,-71.2359142,artwork
quebec_city,Chute,46.9945948,-71.2834851,viewpoint
quebec_city,Bi#1,46.8443710,-71.4232078,viewpoint
quebec_city,Rempart,46.8162805,-71.2065578,attraction
quebec_city,GO Hélico,46.8002277,-71.3724964,attraction
quebec_city,Croix à Tremblay,47.0011495,-71.2188075,viewpoint
quebec_city,Point de vue du village,47.0020992,-71.2170576,viewpoint
quebec_city,Parc Maritime St-Laurent,46.8590148,-71.0139689,museum
quebec_city,Cannonball Tree,46.8111132,-71.2083792,attraction
quebec_city,Galerie Beauchamp,46.8143603,-71.2030028,gallery
quebec_city,Galerie La Croix,46.8144979,-71.2032978,gallery
quebec_city,Galerie Gisèle Bouliane,46.8152014,-71.2034681,gallery
quebec_city,Galerie Bédard,46.8159834,-71.2036680,gallery
quebec_city,Galerie Roberge,46.8164083,-71.2054637,gallery
quebec_city,Galerie Alain Lacaze,46.8164019,-71.2053819,gallery
quebec_city,Galerie Perreault,46.8167291,-71.2082103,gallery
quebec_city,Breakneck Steps,46.8127850,-71.2035506,attraction
quebec_city,Musee National des Beaux-Arts,46.7996302,-71.2243748,museum
quebec_city,L'Everest,46.9444928,-71.4727176,attraction
quebec_city,Piscine à vagues,46.9438364,-71.4742186,attraction
quebec_city,Turbo 6,46.9433567,-71.4717188,attraction
quebec_city,Les Spirales,46.9431581,-71.4713241,attraction
quebec_city,Joyeuses Cascades,46.9424459,-71.4717297,attraction
quebec_city,Eldorado,46.9414802,-71.4722675,attraction
quebec_city,Mirage,46.9422819,-71.4729629,attraction
quebec_city,La Ferme CocoRico,46.9415634,-71.4737346,attraction
quebec_city,Le Repaire des Pirates,46.9414513,-71.4742494,attraction
quebec_city,Rock'n Roll,46.9407481,-71.4741463,attraction
quebec_city,La Cité des Donjons,46.9405746,-71.4734332,attraction
quebec_city,Amazone,46.9419832,-71.4725717,attraction
quebec_city,ArtKela.com,46.7791596,-71.3169593,gallery
quebec_city,Dbshsbs,46.8276812,-71.2398054,attraction
quebec_city,René Lévesque,46.8099745,-71.2138737,artwork
quebec_city,Le fil rouge,46.8117521,-71.2130237,artwork
quebec_city,Naufrage de la drague manseau 101,46.7498376,-71.3088345,viewpoint
quebec_city,Belvédère 15m face aux chutes,46.7154684,-71.2838344,viewpoint
quebec_city,Baie St-Nicolas,46.7077373,-71.2834897,viewpoint
quebec_city,Belvédère 23m face aux chutes,46.7151594,-71.2837633,viewpoint
quebec_city,Butte Portneuf,46.7365185,-71.4661714,attraction
quebec_city,Muraille,46.8159235,-71.2168924,artwork
quebec_city,Centre d'exposition Louise-Carrier,46.8084596,-71.1833372,gallery
quebec_city,Statue de l'Immaculée,46.7737381,-71.2441881,artwork
quebec_city,Belvédère de la côte de Sillery,46.7734892,-71.2433291,viewpoint
quebec_city,Le Sentier des baisers,46.8171219,-71.2433164,artwork
quebec_city,Espace-temps,46.8251736,-71.1662984,gallery
quebec_city,Monument Guillaume-Couture,46.8263437,-71.1641093,artwork
quebec_city,Site Patrimonial de la Visitation,46.7782384,-71.3042048,museum
quebec_city,Expo-Théâtre de la Visitation,46.7778151,-71.3046644,museum
quebec_city,Centre d'interprétation historique de Ste-Foy,46.7786430,-71.3036663,museum
quebec_city,L'Îlot - Galerie Art'chipel,46.8057561,-71.1832125,gallery
quebec_city,Société historique Alphonse-Desjardins,46.8083592,-71.1812954,museum
quebec_city,Galerie Florence Lemay,46.8085520,-71.1809494,gallery
quebec_city,Onhwa' Lumina,46.8723281,-71.3516374,attraction
quebec_city,Atelier-galerie La Traversée,46.8093513,-71.1865941,gallery
quebec_city,Regart,46.8108295,-71.1864564,gallery
quebec_city,La Gare,46.8854774,-71.1450032,attraction
quebec_city,Pavillon Charles-Baillairgé,46.7997833,-71.2238076,museum
quebec_city,LHN Forts-de-Lévis,46.8145284,-71.1580754,attraction
quebec_city,Musée Naval de Québec,46.8184694,-71.2009166,museum
quebec_city,Village Huron Site Traditionnel,46.8684550,-71.3657267,museum
quebec_city,Lieu historique national des Forts-et-Châteaux-Saint-Louis,46.8123140,-71.2043719,museum
quebec_city,Cabane à la sucre du Bois-du-Coulonge,46.7893172,-71.2414344,attraction
quebec_city,Domaine Cataraqui,46.7739524,-71.2538294,attraction
quebec_city,Pavillon Gérard-Morisset,46.7989410,-71.2246180,museum
quebec_city,Grand Hall,46.7992917,-71.2241647,museum
quebec_city,Parc du Bois-de-Coulonge,46.7882570,-71.2407316,attraction
quebec_city,Maison historique Chevalier,46.8123423,-71.2031169,museum
quebec_city,Musée de la place Royale,46.8132981,-71.2031834,museum
quebec_city,Lieu historique national Cartier-Brébeuf,46.8253029,-71.2396368,museum
quebec_city,Mur Cartier-Roberval,46.7471446,-71.3408700,artwork
quebec_city,Musée des Ursulines,46.8122948,-71.2078508,museum
quebec_city,Funiculaire,46.8126253,-71.2043258,attraction
quebec_city,Funiculaire,46.8125692,-71.2036902,attraction
quebec_city,Galerie d'Art Internationale,46.8149741,-71.2032083,gallery
quebec_city,Village Vacances Valcartier,46.9427477,-71.4739954,theme_park
quebec_city,Aquarium du Québec,46.7516339,-71.2882287,aquarium
quebec_city,Pavillon des profondeurs,46.7515785,-71.2887575,aquarium
quebec_city,Lieu historique national du chantier A.C. Davie,46.8143003,-71.1846762,museum
quebec_city,Hôtel du Parlement,46.8086792,-71.2141801,attraction
quebec_city,Musée national des beaux-arts du Québec,46.7995170,-71.2238653,museum
quebec_city,La Citadelle de Québec,46.8072143,-71.2074402,attraction
toronto,Michael Lee-Chin Crystal,43.6681852,-79.3950505,museum
toronto,Colborne Lodge,43.6403622,-79.4599960,attraction
toronto,Don Valley Brick Works,43.6845606,-79.3654443,attraction
toronto,Riverdale Farm,43.6669173,-79.3608626,zoo
toronto,The Governor's Bridge Lookout,43.6858292,-79.3650082,viewpoint
toronto,Dominoes,43.6665542,-79.4035083,artwork
toronto,University of Toronto Art Centre,43.6632901,-79.3956311,museum
toronto,Bell statue,43.7030607,-79.5259381,artwork
toronto,CN Tower Edge Walk,43.6425012,-79.3871153,attraction
toronto,Presence,43.7745882,-79.5035889,artwork
toronto,Museum of Illusions,43.6501295,-79.3696915,museum
toronto,Sheldon's Lookout,43.6309934,-79.4715265,viewpoint
toronto,waiting for the 87...,43.6950060,-79.3245579,artwork
toronto,Ontario Place,43.6280354,-79.4156590,attraction
toronto,Inukshuk,43.6322168,-79.4092449,artwork
toronto,Simcoe Wave Deck,43.6390201,-79.3846262,attraction
toronto,Rees Wave Deck,43.6384874,-79.3873013,attraction
toronto,Art Gallery of Mississauga,43.5892667,-79.6439136,museum
toronto,Distillery District,43.6502803,-79.3595767,attraction
toronto,Water Feature,43.7342564,-79.3457360,attraction
toronto,Super Nova,43.7341538,-79.3450693,artwork
toronto,Fashion District Community Marker,43.6479835,-79.3963145,artwork
toronto,No. 8 Hose Station,43.6568984,-79.4047190,attraction
toronto,Mackenzie House,43.6557497,-79.3782498,attraction
toronto,Blue waves under Gardiner expressway,43.6374980,-79.4084241,artwork
toronto,Monument to the War of 1812,43.6367532,-79.3999963,artwork
toronto,The Basketweave,43.7184691,-79.5008469,attraction
toronto,Support posts from demolished Gardiner Expressway,43.6578447,-79.3321541,artwork
toronto,Toronto Meridian,43.6606656,-79.3949231,artwork
toronto,Rock samples,43.6604974,-79.3989379,artwork
toronto,Cannon,43.6631672,-79.3942286,artwork
toronto,Canadian Volunteer Monument,43.6626658,-79.3933361,artwork
toronto,Sir Adam Beck,43.6504638,-79.3864439,artwork
toronto,50th Anniversary of the Sunday School,43.6609379,-79.3920462,artwork
toronto,St. Mark's Coptic Museum,43.8118788,-79.3324624,museum
toronto,Spadina Museum,43.6789310,-79.4081140,museum
toronto,mural,43.6719838,-79.3795792,artwork
toronto,Textile Museum Of Canada,43.6544937,-79.3866913,museum
toronto,Artists 25,43.6494498,-79.4349630,artwork
toronto,Kajama,43.6377486,-79.3819874,attraction
toronto,The Power Plant Contemporary Art Gallery,43.6381551,-79.3819675,gallery
toronto,Izzy Gallery,43.6710880,-79.3898339,gallery
toronto,mural,43.6716886,-79.3792400,artwork
toronto,Sir John A. Macdonald,43.6607321,-79.3908919,artwork
toronto,Sir Oliver Mowat,43.6617705,-79.3920292,artwork
toronto,John S. Macdonald First Prime Minister of Ontario,43.6622344,-79.3911160,artwork
toronto,Queen Victoria,43.6620915,-79.3908672,artwork
toronto,Red Canoe,43.6385522,-79.3967480,artwork
toronto,Monument to Multiculturalism,43.6454597,-79.3807219,artwork
toronto,"Tembo, Mother of Elephants",43.6478847,-79.3790631,artwork
toronto,Bronze Arc,43.6479702,-79.3812583,artwork
toronto,The Pasture,43.6474036,-79.3821977,artwork
toronto,Sir Winston Churchill,43.6536819,-79.3850633,artwork
toronto,Pillars of Justice,43.6527140,-79.3869137,artwork
toronto,Empire Sandy,43.6368209,-79.3916668,attraction
toronto,Barca Volante,43.6399315,-79.3912748,artwork
toronto,Combination of the Two,43.6397590,-79.3894314,artwork
toronto,Flower Power,43.6412151,-79.3948445,artwork
toronto,Light Canoes,43.6415322,-79.3934081,artwork
toronto,Orenda,43.6427714,-79.3931381,artwork
toronto,Rosa Nautica,43.6396884,-79.3931857,artwork
toronto,View Screens,43.6395772,-79.3923336,artwork
toronto,The Flatiron Mural,43.6483162,-79.3745028,artwork
toronto,Design Exchange,43.6477412,-79.3801145,museum
toronto,George Brown,43.6616892,-79.3914921,artwork
toronto,James Whitney,43.6617712,-79.3911372,artwork
toronto,John Graves Simcoe,43.6610589,-79.3907120,artwork
toronto,Centreville,43.6204123,-79.3734920,theme_park
toronto,The Archer,43.6528386,-79.3840298,artwork
toronto,Couch Monster: Sadzěʔ yaaghęhch’ill,43.6540783,-79.3915125,artwork
toronto,Jesus Christ,43.6624429,-79.3926284,artwork
toronto,William Lyon Mackenzie,43.6624561,-79.3927230,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6579604,-79.3318962,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6580769,-79.3316405,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6581834,-79.3308876,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6581924,-79.3313834,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6582798,-79.3306722,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6583112,-79.3311324,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6583852,-79.3304445,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6584266,-79.3308798,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6584872,-79.3302214,artwork
toronto,Support posts from demolished Gardiner Expressway,43.6585443,-79.3306288,artwork
toronto,Alay,43.6984417,-79.3905704,artwork
toronto,Toronto's First Post Office,43.6519613,-79.3704013,museum
toronto,Onsite [at] OCAD U,43.6496857,-79.3886306,museum
toronto,Statue of lion,43.7940350,-79.2339604,artwork
toronto,Statue of lion,43.7940718,-79.2338316,artwork
toronto,OCAD Graduate Gallery,43.6493340,-79.3888874,museum
toronto,Scott Westney House,43.8035326,-79.2313011,attraction
toronto,Camel Ride,43.8212444,-79.1827105,attraction
toronto,Conservation Carousel,43.8203269,-79.1822080,attraction
toronto,Legoland Discovery Centre,43.8251666,-79.5354283,attraction
toronto,Moose in the City,43.7846624,-79.4830815,artwork
toronto,Moose in the City,43.8202184,-79.2977056,artwork
toronto,Gallery Arcturus,43.6601133,-79.3780000,gallery
toronto,Elevated Wetlands,43.7026586,-79.3336847,artwork
toronto,Head statue,43.6679294,-79.3934322,artwork
toronto,Little Glenn,43.6615177,-79.3859069,artwork
toronto,Cannon,43.6631063,-79.3901773,artwork
toronto,Cannon,43.6632195,-79.3902219,artwork
toronto,May peace prevail on earth / Puisse la paix régner dans le monde,43.6671600,-79.3901783,artwork
toronto,McGill Street Arch,43.6598834,-79.3822860,artwork
toronto,Tourist Moose,43.8337552,-79.3158073,artwork
toronto,Canadian Museum of Hindu Civilization,43.8378788,-79.4305082,museum
toronto,Shoreline Commemorative,43.6481048,-79.3738029,artwork
toronto,MacDonald House,43.8152641,-79.4282394,attraction
toronto,Police Museum & Discovery Centre,43.6611292,-79.3851531,museum
toronto,The Canoe & Calipers,43.6370537,-79.4694597,artwork
toronto,McCay Art Gallery,43.8682182,-79.3117801,museum
toronto,Toronto Railway Museum,43.6406473,-79.3859564,museum
toronto,No Shoes,43.6527500,-79.3529382,artwork
toronto,Lamppost,43.6531336,-79.3563431,artwork
toronto,TPW Art Gallery,43.6539648,-79.4425388,gallery
toronto,Observation area,43.6985713,-79.2931622,viewpoint
toronto,Dawes Crossing,43.7063603,-79.2951487,artwork
toronto,Waterglass,43.6386482,-79.3823092,artwork
toronto,Ned Hanlan ship,43.6279746,-79.3893945,attraction
toronto,Waterfall,43.6491422,-79.3796433,artwork
toronto,Double Take,43.6700450,-79.3800830,artwork
toronto,Flower,43.6526430,-79.3672300,artwork
toronto,Freedom for Hungary - Freedom For All,43.6366735,-79.4488740,artwork
toronto,The Ballad of Ice and Water,43.6369930,-79.4699879,artwork
toronto,INSULIN: Toronto’s Gift to the World,43.6600112,-79.3878085,museum
toronto,Bell Estate,43.7058991,-79.2760218,attraction
toronto,The Market Gallery,43.6491228,-79.3718086,museum
toronto,Reptilia,43.8335306,-79.5196273,zoo
toronto,Zalucky Contemporary,43.6656068,-79.4708384,gallery
toronto,Walk The Line Because You're Mine,43.6705100,-79.4329626,artwork
toronto,Return of the Magri Stecchi,43.6500348,-79.3725159,artwork
toronto,Ireland Park,43.6347547,-79.3957180,artwork
toronto,TD Gallery,43.6716152,-79.3867594,museum
toronto,120 Mirrors,43.7686211,-79.4092769,artwork
toronto,Noise Maker,43.7689482,-79.4093602,artwork
toronto,Roundhouse Park Miniature Railway,43.6415108,-79.3850183,attraction
toronto,Sette Productions Tourist Attraction,43.6700560,-79.3937335,attraction
toronto,Gallery Phillip,43.6712883,-79.3937791,gallery
toronto,Little Canada,43.6567118,-79.3809062,museum
toronto,Sun Dial,43.6632926,-79.3939646,artwork
toronto,Sun Dial,43.6633335,-79.3939817,artwork
toronto,Sun Dial,43.6633781,-79.3940054,artwork
toronto,Hockey Hall of Fame,43.6471580,-79.3778245,museum
toronto,Graffiti Alley,43.6475440,-79.4004484,artwork
toronto,#Gallery,43.6517781,-79.4094039,gallery
toronto,Mercer Union - a centre for contemporary art,43.6586788,-79.4419401,gallery
toronto,Queen's Quay Disabled Sailing Program,43.6382009,-79.3865617,attraction
toronto,Mariposa Cruises,43.6391111,-79.3806150,attraction
toronto,Art Avenue Gallery,43.7280680,-79.4181560,gallery
toronto,Turtle Sculpture,43.6709609,-79.5146053,artwork
toronto,The Queen's York Rangers Museum,43.6368004,-79.4080393,museum
toronto,Vortex,43.8106574,-79.3423574,artwork
toronto,Casa Loma,43.6780367,-79.4091208,viewpoint
toronto,Quarry,43.8716797,-79.3160496,artwork
toronto,Stone,43.8698331,-79.3125849,artwork
toronto,king eya art,43.7461880,-79.5103122,artwork
toronto,Orbital Arts,43.6557953,-79.4023637,gallery
toronto,Frame It On Bloor,43.6558917,-79.4552861,gallery
toronto,Mulherin Toronto,43.6436638,-79.4220349,gallery
toronto,DAIS,43.6427708,-79.4265300,gallery
toronto,General Hardware Contemporary,43.6403048,-79.4386959,gallery
toronto,Woodpecker Column,43.6427559,-79.3850294,artwork
toronto,Elaine Fleck Gallery,43.6408591,-79.4346727,gallery
toronto,Banksy,43.6418383,-79.3800643,artwork
toronto,Jacob's Ladder,43.6479751,-79.3756628,artwork
toronto,Blue Moth Creative,43.6552790,-79.4192948,gallery
toronto,Giant Park Bench,43.6397572,-79.3760054,attraction
toronto,"""Poet's Corner"" - Music Garden",43.6370366,-79.3944106,attraction
toronto,213 Sterling Road,43.6555303,-79.4462364,attraction
toronto,Cabbagetown Community Arts Centre,43.6628885,-79.3676421,gallery
toronto,"Mary, Help of Christians",43.7227580,-79.5722827,artwork
toronto,Raj Dai canada,43.7142873,-79.6463664,attraction
toronto,Legends Row,43.6428846,-79.3797666,artwork
toronto,Large Two Forms,43.6524607,-79.3927170,artwork
toronto,Perspective Public Art Installation,43.6818948,-79.5110961,artwork
toronto,Holcim Gallery,43.6841820,-79.3641876,gallery
toronto,Emerging,43.6400380,-79.4213402,artwork
toronto,Distillery historic district,43.6502908,-79.3595522,attraction
toronto,Propeller,43.6419762,-79.4241142,gallery
toronto,You've Changed,43.6434593,-79.4216774,artwork
toronto,Museum of Television,43.6375650,-79.4222742,museum
toronto,Old Don Jail,43.6659330,-79.3542165,museum
toronto,Ukrainian Canadian Shevchenko,43.6558412,-79.4554699,museum
toronto,The Prehistoria Natural History Centre and SkullStore Oddity Shop,43.6877932,-79.4912508,museum
toronto,Monument to the War of 1812,43.6380144,-79.4006905,artwork
toronto,8-Inch Shell Gun (No. 406),43.6389039,-79.4009681,attraction
toronto,JJ Studio,43.6625397,-79.4225619,gallery
toronto,Kikospace,43.6525543,-79.4487812,gallery
toronto,Howard Park Institute,43.6523503,-79.4483249,gallery
toronto,Gallery House,43.6521419,-79.4478866,gallery
toronto,Black Cat Artspace,43.6535552,-79.4508679,gallery
toronto,Leslieville,43.6644713,-79.3240470,artwork
toronto,TD Gallery of Indigenous Art,43.6468022,-79.3810107,museum
toronto,Dr. Sun Yat-sen,43.6512746,-79.3977746,artwork
toronto,Goddess of Winged Victory,43.6347740,-79.4095011,artwork
toronto,Aquaverde,43.6528023,-79.3926979,artwork
toronto,The Yorkville Rock,43.6699119,-79.3922789,attraction
toronto,Tchotchke House (Crazy Doll House),43.6633759,-79.3351468,attraction
toronto,Little House,43.6841824,-79.4479975,attraction
toronto,Chester Hill Lookout,43.6812153,-79.3619989,viewpoint
toronto,Steadfast,43.6365449,-79.4076173,attraction
toronto,Briarly - Gone But Not Forgotten,43.6479613,-79.5291495,artwork
toronto,Timeline: Islington Then And Now,43.6475606,-79.5295131,artwork
toronto,Rockin' Ferry,43.6202745,-79.3726373,attraction
toronto,S.O.S. (Safety Orange Swimmers),43.6391190,-79.3778135,artwork
toronto,Cry Baby Gallery,43.6497228,-79.4309304,gallery
toronto,Stephen Bulger Gallery,43.6496801,-79.4276755,gallery
toronto,Toronto Christmas Market,43.6503435,-79.3593677,attraction
toronto,Tunnel of Glam,43.6892448,-79.3942512,attraction
toronto,Big Al's,43.8306332,-79.5402590,aquarium
toronto,Experience RBC,43.6116107,-79.5587092,attraction
toronto,Banksy,43.6420994,-79.3795614,artwork
toronto,Sloth,43.8219533,-79.1855385,attraction
toronto,Snowy Owl,43.8227223,-79.1860426,attraction
toronto,Cougar,43.8179191,-79.1922607,attraction
toronto,Canada Lynx,43.8179775,-79.1906860,attraction
toronto,Nothern Bald Eagle,43.8174491,-79.1924845,attraction
toronto,Trumpeter Swan,43.8169666,-79.1939860,attraction
toronto,Orangutan,43.8183206,-79.1825863,attraction
toronto,American Moose,43.8161596,-79.1933041,attraction
toronto,Lonsdale Gallery,43.6883948,-79.4127712,gallery
toronto,Sheridan S,43.5923960,-79.6487774,artwork
toronto,Only One Gallery,43.6420465,-79.4321930,gallery
toronto,1313 Gallery,43.6410872,-79.4333182,gallery
toronto,Robert Kananaj Gallery,43.6540476,-79.4425491,gallery
toronto,Spirit of Discovery,43.6596729,-79.3928635,artwork
toronto,Pierre Elliot Trudeau,43.8056769,-79.4548770,artwork
toronto,Murale,43.6652491,-79.4082420,artwork
toronto,Old bus,43.6128450,-79.3845803,attraction
toronto,Alexander The Great,43.6781909,-79.3494441,artwork
toronto,Thornhill Woods Haunted House,43.8413329,-79.4697094,attraction
toronto,Sticky Wicket,43.7717759,-79.5043354,artwork
toronto,Large Cube,43.7869652,-79.4965921,artwork
toronto,Raft of Medusa: Survivors,43.6544619,-79.4017157,artwork
toronto,Saint John NB Tribute,43.6480212,-79.3981160,artwork
toronto,Tilted Spheres 2002-2004,43.6766526,-79.6117145,artwork
toronto,Malton Sign,43.7116419,-79.6329619,attraction
toronto,Malton,43.7131419,-79.6315800,artwork
toronto,Wonder Mountain's Guardians,43.8420580,-79.5424506,attraction
toronto,Lakeside Lagoon Slides,43.8398536,-79.5446554,attraction
toronto,Snoopy Statue,43.8439819,-79.5445978,artwork
toronto,Moose,43.6967396,-79.3726005,artwork
toronto,Canvas Gallery,43.6708819,-79.4346981,gallery
toronto,Light Keeper,43.6449065,-79.3624536,artwork
toronto,Bayside Gallery,43.6446870,-79.3637845,gallery
toronto,Birth of Light,43.6471086,-79.3627374,artwork
toronto,Giant Swing,43.6815736,-79.3657917,artwork
toronto,Harvester,43.6907524,-79.3832101,artwork
toronto,Young Girl,43.6906989,-79.3831672,artwork
toronto,Sundial Folly,43.6385536,-79.3786092,artwork
toronto,HTO,43.6384230,-79.3877046,artwork
toronto,SmartCentres Rutherford,43.8473439,-79.4589465,artwork
toronto,Tree Sculpture - School Supplies,43.5502408,-79.5892673,artwork
toronto,Tree Sculpture - Lily of Cooksville,43.5842232,-79.6100314,artwork
toronto,Tree Sculpture - Heron of Front Street,43.5503275,-79.5881607,artwork
toronto,Tree Sculptures - Sirens of Homer's Odyssey,43.5397107,-79.5912202,artwork
toronto,Tree Sculpture - Majestic Oak,43.5459002,-79.6296151,artwork
toronto,Baekho,43.6636610,-79.4186952,artwork
toronto,Creative Campus Galleries,43.5923082,-79.6487726,museum
toronto,Tree Sculpture by Jim Menken,43.5815404,-79.6346907,artwork
toronto,Canadian Flag,43.6169097,-79.6279976,artwork
toronto,Bowhead Whale Skeleton,43.8232088,-79.1843418,artwork
toronto,Passage,43.7270645,-79.2137243,artwork
toronto,Humanity,43.6455941,-79.3805236,artwork
toronto,Mechanisms for Suspending Coloured Shapes,43.7065087,-79.3332955,artwork
toronto,Little Italy Heart,43.6548103,-79.4154188,artwork
toronto,Bull,43.7891354,-79.4970199,artwork
toronto,Limelight Bandshell,43.7686888,-79.4095995,artwork
toronto,The Dance,43.7680477,-79.4126028,artwork
toronto,Maple Leaf Trellis,43.7678904,-79.3740993,artwork
toronto,Ebb and Flow,43.7673209,-79.3730616,artwork
toronto,Tropos,43.7678520,-79.3717331,artwork
toronto,The Rock Walk,43.7846586,-79.1876508,attraction
toronto,Lake Lookout,43.7407500,-79.4819915,viewpoint
toronto,Hanumanji Statue,43.8376321,-79.4307909,artwork
toronto,Gomukh Fountain,43.8375642,-79.4297312,artwork
toronto,DEDICATION TO CHILDREN Statue,43.8373493,-79.4297184,artwork
toronto,Golfing In Islington,43.6500131,-79.5278797,artwork
toronto,Portraits From The Past,43.6495276,-79.5282960,artwork
toronto,Aftermath,43.6498797,-79.5279577,artwork
toronto,Faith Of Our Fathers II,43.6489468,-79.5283284,artwork
toronto,Faces Of Islington,43.6487237,-79.5283732,artwork
toronto,Prodigy,43.6460686,-79.5314404,artwork
toronto,Dignity City,43.6498872,-79.5206853,artwork
toronto,Dignity City,43.6500183,-79.5206397,artwork
toronto,Irena Art Gallery,43.8022619,-79.4206799,gallery
toronto,Doris McCarthy Gallery,43.7839592,-79.1869056,gallery
toronto,Gallery 1265,43.7835150,-79.1875926,gallery
toronto,Ontario Gothic,43.6468782,-79.5307283,artwork
toronto,Battersby’s March,43.6490840,-79.5290463,artwork
toronto,"Ordinary Folk, Extraordinary Lives",43.6475350,-79.5301454,artwork
toronto,Everyone Everywhere,43.6509319,-79.5260871,artwork
toronto,The Art Alley Mural Project - Article 13,43.6491479,-79.5281570,artwork
toronto,Welcome To Islington: Toronto’s Village of Murals,43.6509318,-79.5269221,artwork
toronto,Kumf Gallery,43.6185905,-79.5096158,gallery
toronto,Toronto bicycle tour,43.6537678,-79.3897088,attraction
toronto,Van Gogh Exhibit,43.6426417,-79.3743319,museum
toronto,MARKHAM Sign,43.8368772,-79.2517179,attraction
toronto,The Unknown Student,43.6670291,-79.4012000,artwork
toronto,Robert Mede Gallery,43.6728822,-79.3140965,gallery
toronto,Guardian Cat,43.6424446,-79.3977097,artwork
toronto,White Squirrel,43.6440767,-79.4168306,artwork
toronto,Pazan Gallery & Frame,43.5601611,-79.5774488,gallery
toronto,The Spot,43.6195380,-79.3285478,artwork
toronto,Elevated Wetlands,43.7019872,-79.3326151,artwork
toronto,Bau-Xi Gallery,43.6542076,-79.3926864,gallery
toronto,Anadyomene,43.6663740,-79.3925496,artwork
toronto,Chairs,43.6424943,-79.3974975,artwork
toronto,Wheel of Fortune,43.7704097,-79.4996506,artwork
toronto,Encounter,43.7740150,-79.5037662,artwork
toronto,Dr. Norman Bethune,43.6610420,-79.3924107,artwork
toronto,Margaret Fairley,43.6602902,-79.4053917,artwork
toronto,Growth Part Optical Art,43.7087983,-79.4032857,gallery
toronto,Universal Man,43.7254724,-79.4556210,artwork
toronto,Joshua Glover,43.6609285,-79.5126464,artwork
toronto,Luis de Camões,43.6552693,-79.4190680,artwork
toronto,Loring,43.6905043,-79.3831349,artwork
toronto,Wyle,43.6905123,-79.3831748,artwork
toronto,Cedars,43.6600131,-79.3985679,artwork
toronto,Helix of Life,43.6612261,-79.3938173,artwork
